,0,1
6308,"['thank', 'you', 'i', 'need', 'a', 'train', 'on', 'tuesday', 'and', 'i', 'need', 'it', 'to', 'arrive', 'by', '1', '0:15', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookday', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O']"
6309,"['i', 'would', 'like', 'to', 'find', 'an', 'expensive', 'restaurant', 'on', 'the', 'south', 'side', 'of', 'town', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O']"
6310,"['yes', 'chinese', ',', 'please', '.']","['O', 'restaurant-food', 'O', 'O', 'O']"
6311,"['reserve', 'a', 'table', 'for', '4', 'please', '.']","['O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O']"
6312,"['monday', 'at', '19:30', 'would', 'be', 'perfect', 'monday', 'at', '19:30', 'would', 'be', 'perfect', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookday', 'O', 'restaurant-booktime', 'O', 'O', 'O', 'O']"
6313,"['i', 'want', 'to', 'find', 'a', 'cheap', 'restaurant', 'in', 'the', 'north', 'part', 'of', 'town', '.']","['O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O']"
6314,"['i', 'am', 'looking', 'for', 'a', 'good', 'restaurant', 'any', 'where', 'in', 'town', 'serving', 'french', 'food', '.', 'could', 'you', 'please', 'give', 'me', 'their', 'phone', 'numbers', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6315,"['thank', 'you', 'can', 'you', 'find', 'out', 'some', 'information', 'on', 'the', 'oak bistro', 'for', 'me', 'as', 'well', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-name', 'O', 'O', 'O', 'O', 'O']"
6316,"['sounds', 'perfect', 'can', 'you', 'please', 'book', 'a', 'table', 'for', '8', 'on', 'sunday', 'at', '16:15', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'restaurant-bookday', 'O', 'restaurant-booktime', 'O']"
6317,"['i', 'would', 'also', 'like', 'to', 'find', 'a', 'japanese', 'restaurant', ',', 'if', 'there', 'are', 'any', 'in', 'town', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6318,"['yes', 'please', 'i', 'would', 'need', 'a', 'reservation', 'on', 'sunday', 'for', '3', 'at', '11:30', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookday', 'O', 'restaurant-bookpeople', 'O', 'O', 'O']"
6319,"['i', 'need', 'to', 'be', 'at', 'the', 'restaurant', 'at', '11', '3', '0', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O']"
6320,"['could', 'i', 'get', 'the', 'address', 'for', 'it', 'i', 'would', 'also', 'like', 'an', 'expensive', 'place', 'to', 'eat', 'around', 'it', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'O']"
6321,"['i', 'am', 'in', 'the', 'mood', 'for', 'caribbean', 'food', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
6322,"['yes', 'i', 'also', 'love', 'turkish', 'food', 'is', 'there', 'something', 'in', 'the', 'center', 'that', 's', 'expensive', '?', 'also', ',', 'what', 'type', 'of', 'attraction', 'is', 'all', 'saints', 'church', '?']","['O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6323,"['i', 'would', 'like', 'a', 'mexican', 'restaurant', 'in', 'west', '.']","['O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'restaurant-area', 'O']"
6324,"['ok', 'can', 'we', 'try', 'to', 'find', 'a', 'expensive', 'singaporean', 'restaurant', 'in', 'the', 'east', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'restaurant-food', 'O', 'O', 'O', 'restaurant-area', 'O']"
6325,"['ok', 'what', 'about', 'chinese', '?']","['O', 'O', 'O', 'restaurant-food', 'O']"
6326,"['yes', 'that', 'would', 'be', 'fine', 'i', 'need', 'reservation', 'sfor', '5', 'people', 'at', '16:45', 'on', 'saturday', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'O', 'O', 'restaurant-bookday', 'O']"
6327,"['can', 'you', 'find', 'a', 'moderate', 'price', 'restaurant', 'in', 'the', 'centre', '?']","['O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'restaurant-area', 'O']"
6328,"['i', 'would', 'like', 'to', 'eat', 'chinese', 'food', ',', 'please', '.']","['O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O']"
6329,"['yes', 'please', 'just', 'go', 'ahead', 'and', 'make', 'a', 'booking', 'with', 'your', 'recommendation', ""i'll"", 'need', 'a', 'table', 'on', 'sunday', 'at', '11:45', 'it', 'will', 'be', '8', 'people', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookday', 'O', 'restaurant-booktime', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O']"
6330,"['i', 'am', 'also', 'looking', 'for', 'some', 'where', 'fun', 'to', 'go', 'in', 'the', 'centre', 'of', 'town', 'as', 'well', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O', 'O']"
6331,"['i', 'would', 'like', 'it', 'on', 'the', 'expensive', 'price', 'range', 'please', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O']"
6332,"['he', 'restaurant', 'should', 'be', 'in', 'the', 'expensive', 'price', 'range', 'and', 'should', 'serve', 'polynesian', 'food', 'if', 'there', 'is', 'no', 'such', 'restaurant', 'how', 'about', '1', 'that', 'serves', 'indian', 'food', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
6333,"['the', 'north', 'part', 'of', 'town', 'is', 'fine', '.', 'i', 'need', 'the', 'phone', 'number', 'and', 'area', 'for', 'the', 'place', 'after', 'you', 'find', 'it', '.']","['O', 'restaurant-area', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6334,"['my', 'area', 'is', 'flexible', 'what', 'is', 'available', 'for', 'an', 'expensive', 'indian', 'restaurant', '.', 'it', 'can', 'be', 'in', 'any', 'area', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6335,"['hello', 'i', 'need', 'some', 'french', 'food', '.', 'any', 'price', 'range', 'is', 'fine', '.']","['O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6336,"['can', 'you', 'help', 'me', 'find', 'a', 'restaurant', 'by', 'the', 'name', 'of', 'loch fyne', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-name', 'O']"
6337,"['please', 'book', 'a', 'table', 'for', '8', 'people', 'at', '18:15', 'on', 'friday', '.']","['O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'O', 'O', 'restaurant-bookday', 'O']"
6338,"['i', 'would', 'like', 'an', 'expensive', 'restuarant', 'with', 'chinese', 'food', '.']","['O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'restaurant-food', 'O', 'O']"
6339,"['i', 'would', 'like', 'to', 'stay', 'in', 'the', 'south', 'please', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O']"
6340,"['could', 'you', 'reserve', 'a', 'table', 'for', '5', 'at', 'peking restaurant', 'i', 'need', 'it', 'for', 'wednesday', 'at', '11:15', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'restaurant-name', 'O', 'O', 'O', 'O', 'restaurant-bookday', 'O', 'O', 'O']"
6341,"['are', 'there', 'any', 'cheap', 'cantonese', 'restaurant', '-s', 'in', 'town', '?']","['O', 'O', 'O', 'restaurant-pricerange', 'restaurant-food', 'O', 'O', 'O', 'O', 'O']"
6342,"['i', 'would', 'prefer', 'cantonese', 'but', 'i', 'would', 'be', 'up', 'for', 'italian', 'if', 'necessary', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O']"
6343,"['how', 'about', 'an', 'italian', 'place', 'for', '3', 'people', 'at', '17:45', 'on', 'wedensday']","['O', 'O', 'O', 'restaurant-food', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-booktime', 'O', 'O']"
6344,"['i', 'am', 'looking', 'for', 'a', 'restaurant', 'in', 'the', 'west', 'that', 'serves', 'indian', 'food', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'restaurant-food', 'O', 'O']"
6345,"['what', 'do', 'you', 'have', 'in', 'the', 'expensive', 'price', 'range', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O']"
6346,"['i', 'want', 'to', 'find', 'an', 'expensive', 'restaurant', 'serving', 'expensive', 'thai', 'food']","['O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'restaurant-food', 'O']"
6347,"['i', 'would', 'like', 'a', 'place', 'in', 'the', 'centre', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O']"
6348,"['yes', 'that', 'would', 'be', 'great', 'it', 'will', 'need', 'to', 'be', 'on', 'friday', 'at', '4', ':30', '.', 'i', 'would', 'like', 'a', 'table', 'for', '4', ',', 'please', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookday', 'O', 'restaurant-bookpeople', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6349,"['please', 'be', 'a', 'darling', 'and', 'find', 'me', 'a', 'moderate', '-ly', 'priced', 'place', 'to', 'dine', 'in', 'the', 'east']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area']"
6350,"['how', 'about', 'pizza hut', 'i', 'need', 'a', 'reservation', 'for', '4', 'people', 'at', '17:45', 'on', 'tuesday', '.']","['O', 'O', 'restaurant-name', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'O', 'O', 'restaurant-bookday', 'O']"
6351,"['hello', 'i', 'am', 'looking', 'for', 'a', 'restaurant', 'that', 'serves', 'mondern', 'european', 'foods', 'for', 'modest', 'price', '-s', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O']"
6352,"['yes', 'can', 'you', 'make', 'reservations', 'for', 'us', ""we'll"", 'need', 'a', 'table', 'for', '6', 'on', 'sunday', 'at', '16:30', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'restaurant-bookday', 'O', 'O', 'O']"
6353,"['i', 'am', 'looking', 'for', 'an', 'italian', 'restaurant', 'in', 'the', 'east', '.']","['O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'restaurant-area', 'O']"
6354,"['yes', 'please', '1', 'person', 'at', '16:45', 'on', 'saturday', '.']","['O', 'O', 'restaurant-bookpeople', 'O', 'O', 'O', 'O', 'restaurant-bookday', 'O']"
6355,"['yeah', 'i', 'am', 'looking', 'for', 'an', 'expensive', 'place', 'to', 'dine', 'at', 'in', 'the', 'south', 'ern', 'area', 'of', 'the', 'city', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O', 'O', 'O']"
6356,"['the', 'restaurant', 'should', 'be', 'in', 'the', 'expensive', 'price', 'range', 'and', 'should', 'be', 'in', 'the', 'south', ',', 'i', 'do', 'not', 'have', 'a', 'particular', 'food', 'preference', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6357,"['great', 'i', 'am', 'also', 'looking', 'for', 'a', 'place', 'to', 'eat', 'in', 'the', 'centre', 'of', 'town', 'and', 'i', 'need', 'it', 'to', 'be', 'expensive', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O']"
6358,"['i', 'would', 'love', 'to', 'try', 'some', 'european', 'food', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
6359,"['yes', 'i', 'need', 'a', 'table', 'for', '7', 'please', 'at', '18:00', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-booktime', 'O']"
6360,"['this', 'is', 'for', 'thursday', '.', 'make', 'sure', 'to', 'give', 'a', 'reference', 'number', ',', 'i', 'need', 'this', 'dinner', 'to', 'go', 'smoothly', '.']","['O', 'O', 'O', 'restaurant-bookday', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6361,"['i', 'would', 'like', 'to', 'eat', 'international', 'food', '.']","['O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
6362,"['i', 'would', 'like', 'moderate', 'pricing', '.']","['O', 'O', 'O', 'restaurant-pricerange', 'O', 'O']"
6363,"['i', 'would', 'like', 'to', 'pick', 'a', 'restaurant', 'in', 'the', 'north', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O']"
6364,"['thank', 'you', 'i', 'am', 'also', 'looking', 'for', 'a', 'particular', 'restaurant', 'called', 'the', 'meze bar', 'restaurant', 'please', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-name', 'O', 'O', 'O']"
6365,"['could', 'you', 'book', 'a', 'table', 'for', '1', 'at', '16:30', 'on', 'monday', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'O', 'restaurant-bookday', 'O']"
6366,"['i', 'would', 'like', 'a', 'italian', 'food', 'in', 'the', 'centre', '.']","['O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'restaurant-area', 'O']"
6367,"['yes', 'i', 'do', 'for', 'the', 'same', 'day', 'we', 'will', 'need', 'a', 'table', 'for', '6', 'at', '10:15', 'please', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'restaurant-booktime', 'O', 'O']"
6368,"['i', 'also', 'need', 'a', 'seafood', 'restaurant', 'that', 'is', 'in', 'that', 'same', 'area']","['O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6369,"['how', 'about', 'an', 'expensive', 'restaurant', 'in', 'the', 'west', 'serving', 'european', 'food', '?']","['O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'restaurant-area', 'O', 'restaurant-food', 'O', 'O']"
6370,"['yes', 'i', 'would', 'like', 'reservations', 'for', '4', 'for', '7', ""o'clock"", 'tomorrow', 'evening', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'O', 'O', 'O', 'O']"
6371,"['actually', 'can', 'i', 'get', 'reservations', 'for', '7', 'at', '20:00', 'on', 'friday', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'restaurant-booktime', 'O', 'restaurant-bookday', 'O']"
6372,"['yes', 'are', 'there', 'any', 'moderate', '-ly', 'priced', 'northern', 'european', 'restaurant', 'if', 'no', 'northern', 'european', 'modern european', 'will', 'do', '.']","['O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O']"
6373,"['i', 'am', 'not', 'picky', 'with', 'the', 'area', 'i', 'just', 'want', 'it', 'to', 'be', 'moderate', '-ly', 'priced', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O']"
6374,"['i', 'would', 'like', '1', 'that', 'serves', 'northern european', 'food', ',', 'if', 'possible', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O']"
6375,"['are', 'you', 'able', 'to', 'help', 'me', 'find', 'an', 'expensive', 'british', 'restaurant', 'in', 'cambridge', 'please', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'restaurant-food', 'O', 'O', 'O', 'O', 'O']"
6376,"['i', 'do', 'not', 'really', 'have', 'a', 'preference', 'can', 'you', 'recommend', 'a', 'restaurant', 'as', 'long', 'as', 'it', 'serves', 'expensive', 'british', 'food', ""i'll"", 'be', 'happy', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'restaurant-food', 'O', 'O', 'O', 'O', 'O']"
6377,"['yes', 'please', 'reserve', 'a', 'table', 'for', '6', 'people', 'at', '12:45', 'on', 'thursday']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-booktime', 'O', 'restaurant-bookday']"
6378,"['i', 'am', 'looking', 'for', 'a', 'place', 'to', 'dine', 'that', 'serves', 'sri lankan', 'food', 'in', 'the', 'centre', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'restaurant-area', 'O']"
6379,"['yes', 'are', 'there', 'any', 'options', 'for', 'italian', 'food', 'in', 'the', 'centre', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'restaurant-area', 'O']"
6380,"['i', 'would', 'like', 'the', 'address', 'phone', 'number', 'and', 'postcode', 'for', '1', 'of', 'the', 'cheap', 'restaurant', '-s', ',', 'please', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O']"
6381,"['are', 'there', 'any', 'expensive', 'restaurant', '-s', 'in', 'the', 'city', 'centre', 'you', 'could', 'recommend', '?']","['O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O']"
6382,"['i', 'would', 'like', 'to', 'eat', 'indian', 'food', '.']","['O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
6383,"['i', 'need', 'a', 'reservation', 'for', 'thursday', 'there', 'will', 'be', '1', 'person', 'at', '11:15', '.', 'any', 'of', 'the', '5', 'restaurant', '-s', 'would', 'be', 'fine', '.']","['O', 'O', 'O', 'O', 'O', 'restaurant-bookday', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6384,"['please', 'recommend', 'me', 'a', 'cheap', 'restaurant', 'in', 'the', 'north', '.']","['O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'restaurant-area', 'O']"
6385,"['i', 'want', 'some', 'portuguese', 'food', 'in', 'the', 'same', 'area', '.']","['O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O']"
6386,"['i', 'would', 'like', 'you', 'to', 'reserve', 'a', 'table', 'for', 'me', 'at', '1', '5:15', 'on', 'friday', 'for', '1', 'person', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-bookday', 'O', 'O', 'O', 'O']"
6387,"['i', 'am', 'looking', 'for', 'turkish', 'cuisine', '.']","['O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
6388,"['the', 'price', 'range', 'should', 'be', 'moderate', '.']","['O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O']"
6389,"['actually', 'can', 'you', 'make', 'me', 'a', 'reservation', 'for', '2', 'people', 'at', '18:15', 'for', 'thursday', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-booktime', 'O', 'restaurant-bookday', 'O']"
6390,"['i', 'need', 'to', 'arrive', 'by', '18:15', 'on', 'thursday', '.']","['O', 'O', 'O', 'O', 'O', 'restaurant-booktime', 'O', 'restaurant-bookday', 'O']"
6391,"['yes', 'i', 'am', 'also', 'looking', 'for', 'a', 'moderate', 'priced', 'restaurant', 'that', 'serves', 'turkish', 'food', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
6392,"['i', 'am', 'looking', 'for', 'a', 'cheap', 'restaurant', 'in', 'the', 'north', 'part', 'of', 'town', '.']","['O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O']"
6393,"['please', 'find', 'a', 'restaurant', 'that', 'serves', 'latin american', 'food', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
6394,"['is', 'there', 'a', 'british', 'restaurant', 'in', 'the', 'center', 'of', 'town', '?']","['O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6395,"['oh', 'no', 'my', 'friend', 'told', 'me', 'there', 'was', 'a', 'really', 'great', 'british', 'place', 'in', 'the', 'centre', '.', 'can', 'you', 'double', 'check', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O', 'O', 'O']"
6396,"['sounds', 'great', 'i', 'want', 'to', 'book', 'for', '7', 'people', 'on', 'friday', 'at', '17:15', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-bookday', 'O', 'O', 'O']"
6397,"['thanks', 'for', 'the', 'booking', 'will', 'you', 'help', 'me', 'find', 'an', 'attraction', 'in', 'the', 'centre', 'near', 'the', 'restaurant', '?', 'a', 'swimmingpool', 'would', 'be', 'ideal', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6398,"['do', 'you', 'know', 'if', 'there', 'are', 'any', 'cheap', 'place', '-s', 'to', 'eat', 'in', 'the', 'north', 'part', 'of', 'town', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O']"
6399,"['royal', 'spice', 'sounds', 'interesting', 'can', 'i', 'get', 'the', 'food', 'type', 'address', 'and', 'postcode', 'please', 'royal spice', 'sounds', 'interesting', ',', 'can', 'i', 'get', 'the', 'food', 'type', ',', 'address', 'and', 'postcode', 'please', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6400,"['i', 'am', 'looking', 'for', 'a', 'restaurant', 'near', 'the', 'centre', 'moderate', 'priced', ',', 'please', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'restaurant-pricerange', 'O', 'O', 'O', 'O']"
6401,"['i', 'would', 'like', 'british', 'food', 'please', '.']","['O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O']"
6402,"['that', 'sounds', 'great', 'can', 'you', 'book', 'a', 'table', 'for', '8', 'people', 'on', 'friday', 'at', '13:30', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-bookday', 'O', 'restaurant-booktime', 'O']"
6403,"['i', 'want', 'british', 'food', 'that', 'is', 'moderate', '-ly', 'priced', '.']","['O', 'O', 'restaurant-food', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O']"
6404,"['how', 'about', 'the', 'west', 'part', 'of', 'town', '.']","['O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O']"
6405,"['can', 'you', 'help', 'me', 'find', 'a', 'moderate', '-ly', 'priced', 'restaurant', 'that', 'serves', 'north american', 'food', '?', 'thanks', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O']"
6406,"['no', 'how', 'about', 'italian', 'food', '?']","['O', 'O', 'O', 'restaurant-food', 'O', 'O']"
6407,"['yes', 'please', 'reserve', 'for', '5', 'people', 'on', 'sunday', 'at', '15:00', '.']","['O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-bookday', 'O', 'O', 'O']"
6408,"['would', 'like', 'to', 'dine', 'somewhere', 'with', 'a', 'moderate', 'price', 'range', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O']"
6409,"['does', 'that', 'serve', 'european', 'food', '?']","['O', 'O', 'O', 'restaurant-food', 'O', 'O']"
6410,"['yes', 'i', 'would', 'like', 'a', 'table', 'for', '2', 'on', 'tuesday', 'at', '18:45', 'if', 'that', 's', 'possible', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'restaurant-bookday', 'O', 'restaurant-booktime', 'O', 'O', 'O', 'O', 'O']"
